,0,1,2,3,5,6
418,1.0,0.0,1.0,501.0049509,124.50460459999998,532.3492901000001
419,0.0,1.0,1.0,190.7767639,49.53916098,135.5175612
420,1.0,0.0,1.0,158.9125741,89.51683618,240.50369229999998
421,0.0,1.0,1.0,182.96313600000002,139.9690077,148.0051664
422,0.0,0.0,0.0,19.20321565,76.08469155,48.21684836
423,0.0,1.0,1.0,261.6549862,117.66941489999999,159.27708080000002
424,0.0,1.0,1.0,164.1558585,70.6765426,129.0615749
425,0.0,0.0,0.0,237.3125989,102.1348902,192.02066580000002
426,1.0,1.0,0.0,105.0524087,148.2638541,-77.48887103
427,1.0,1.0,0.0,178.02229340000002,34.52572884,52.89978152
428,0.0,0.0,0.0,142.99402949999998,143.487571,108.84285009999999
429,0.0,0.0,0.0,48.57122802,56.33085211,57.45403165
430,0.0,0.0,0.0,107.0324377,100.3626088,91.20809346
431,0.0,0.0,0.0,503.80210030000006,116.79985990000002,355.07109289999994
432,0.0,1.0,1.0,369.1845496,38.77726628,190.3363533
433,0.0,0.0,0.0,174.81941630000003,49.24475988,137.50941699999998
434,1.0,0.0,1.0,180.2189313,139.69451909999998,325.82623739999997
435,0.0,0.0,0.0,104.30654399999999,111.6873236,80.90329967
436,1.0,0.0,1.0,337.352307,37.22406659,283.5501149
437,1.0,1.0,0.0,457.71835120000003,107.0600172,95.69150053
438,1.0,1.0,0.0,119.0074463,143.16727880000002,-41.38043659
439,0.0,1.0,1.0,137.85861540000002,130.563122,134.41844719999997
440,0.0,1.0,1.0,0.050705852,98.67478441,60.71437086
441,0.0,1.0,1.0,372.0984519,104.101606,227.55296370000002
442,0.0,1.0,1.0,458.2206211,78.86179087,238.564144
443,0.0,1.0,1.0,323.2884081,52.72189075,151.5269104
444,1.0,1.0,0.0,152.1901824,68.89524719,15.34339321
445,0.0,1.0,1.0,433.0567773,75.38214069,195.95965719999998
446,0.0,1.0,1.0,503.403984,135.36211699999998,262.6402185
447,1.0,1.0,0.0,449.8677426,36.70585464,176.5868332
448,1.0,0.0,1.0,0.07758013700000001,29.76933319,68.06225224
449,1.0,0.0,1.0,179.98379930000002,114.87205859999999,301.4735079
450,1.0,0.0,1.0,493.4075563,132.8430088,512.8821571000001
451,1.0,1.0,0.0,177.29417800000002,116.91012690000001,-12.52361922
452,0.0,0.0,0.0,447.6551039,53.02093337,329.1569699
453,0.0,1.0,1.0,9.041877339,60.04232188,33.38598317
454,1.0,1.0,0.0,124.14334070000001,68.65719816,15.53715591
455,0.0,0.0,0.0,141.668227,67.36319027,135.97624309999998
456,0.0,0.0,0.0,327.13955,147.54308909999997,246.09661719999997
457,0.0,1.0,1.0,194.703094,90.77691713,123.75345949999999
458,0.0,0.0,0.0,402.89003239999994,42.15260529,286.71118019999994
459,1.0,0.0,1.0,382.8476469,32.98413778,329.1334742
460,1.0,0.0,1.0,497.13072630000005,50.74729063,448.6564819
461,0.0,1.0,1.0,376.9869212,111.4171747,236.89974610000002
462,0.0,0.0,0.0,412.92420710000005,107.96524609999999,293.9254507
463,1.0,1.0,0.0,133.2376912,137.0232274,-31.76391531
464,1.0,0.0,1.0,25.42009843,84.80347208,150.0845167
465,0.0,1.0,1.0,158.4861767,111.3642065,125.52113090000002
466,1.0,0.0,1.0,171.4507996,120.4319169,268.9190921
467,0.0,1.0,1.0,324.4334498,141.3587664,217.2909568
468,1.0,0.0,1.0,430.2244936000001,124.12535279999999,461.1159619
469,1.0,1.0,0.0,92.96349284,69.03159916,-15.63747465
470,0.0,0.0,0.0,475.2508111000001,64.20513119,362.2001966
471,1.0,1.0,0.0,255.6811392,111.2042882,41.45635873
472,0.0,0.0,0.0,503.32076739999997,61.23930505,382.08878819999995
473,0.0,1.0,1.0,145.21378330000002,147.48871100000002,147.171953
474,1.0,0.0,1.0,10.13727437,144.3641138,185.0001986
475,0.0,1.0,1.0,52.90585285,139.7551571,88.11622679999999
476,1.0,0.0,1.0,222.2755173,142.91239119999997,346.47098189999997
477,0.0,1.0,1.0,111.73527859999999,38.77250834,61.63599378
478,1.0,1.0,0.0,216.1870903,90.31803004,14.90208128
479,1.0,1.0,0.0,199.1621403,29.59323433,93.87737596
480,0.0,0.0,0.0,484.23627350000004,115.4551808,351.2845572
481,0.0,1.0,1.0,455.61625899999996,109.24417959999998,261.2937042
482,0.0,0.0,0.0,4.547437382,121.30148490000002,25.65107236
483,1.0,1.0,0.0,209.928248,53.14326595,34.25911751
484,0.0,0.0,0.0,163.07765369999998,100.2075439,130.7932415
485,0.0,0.0,0.0,393.0302026,33.77124056,303.5424817
486,1.0,1.0,0.0,284.8461535,33.97845964,86.13448589
487,1.0,1.0,0.0,462.8230274,82.0676405,125.6989005
488,1.0,1.0,0.0,58.04153628,120.7310608,-31.37041783
489,0.0,1.0,1.0,237.48213470000002,86.85720579,159.4320466
490,0.0,1.0,1.0,403.34667010000004,75.99376527,235.95966049999998
491,0.0,0.0,0.0,183.9793443,54.70987322,146.81539519999998
492,1.0,1.0,0.0,84.64487722,60.81796069,13.83563584
493,1.0,1.0,0.0,229.9392845,149.77730060000002,11.63432314
494,0.0,1.0,1.0,20.41251589,51.27200875,63.41243809
495,0.0,1.0,1.0,337.39900960000006,139.40319209999998,208.8855352
496,1.0,0.0,1.0,93.90420172,72.58806792,177.42011399999998
497,0.0,1.0,1.0,256.52854959999996,44.96281668,125.6585593
498,1.0,1.0,0.0,370.00711060000003,33.51490056,123.0535689
499,0.0,0.0,0.0,7.430771237,46.19798175,16.548293400000002
500,0.0,1.0,1.0,378.28361060000003,41.58779024,180.38310859999999
501,0.0,0.0,0.0,84.23549844,145.04530559999998,66.90568204
502,1.0,0.0,1.0,124.3050655,70.51818595,200.48015700000002
503,0.0,0.0,0.0,340.2401905,98.08261395,257.4607233
504,1.0,0.0,1.0,409.7628026,101.5392702,424.3730087
505,1.0,1.0,0.0,390.4476003,44.78050656,119.5357092
506,1.0,1.0,0.0,477.38405880000005,33.99024057,169.7431673
507,1.0,1.0,0.0,347.5795008,54.48951835,96.00383824
508,0.0,1.0,1.0,196.80703190000003,53.00182803,100.30064820000001
509,0.0,1.0,1.0,297.2751547,134.95284109999997,200.6401007
510,0.0,1.0,1.0,418.08962260000004,117.46321329999999,254.2876111
511,1.0,0.0,1.0,341.2899814,140.18480480000002,445.49902289999994
512,1.0,1.0,0.0,429.33797300000003,109.2993582,130.8610254
513,0.0,0.0,0.0,323.7305356,94.53424708,264.77671180000004
514,0.0,0.0,0.0,390.258235,98.35939904,305.8995818
515,1.0,1.0,0.0,137.5259074,45.22204949,29.98063075
516,1.0,1.0,0.0,362.0753878,34.47892214,138.9854741
517,1.0,0.0,1.0,206.6688914,75.76022788,247.34718650000002
518,1.0,1.0,0.0,62.51667054,144.07959259999998,-72.54617462
519,0.0,1.0,1.0,8.328758435,78.91290390000002,49.77859424
520,1.0,1.0,0.0,179.258255,66.27359766,36.87227153
521,1.0,0.0,1.0,20.07281599,137.4499769,216.67201699999998
522,1.0,1.0,0.0,265.31335970000003,69.7026409,60.80908288
523,1.0,1.0,0.0,170.97177539999998,35.90174321,58.66846947
524,0.0,0.0,0.0,17.02347179,148.81327,38.93763786
525,0.0,1.0,1.0,2.567141125,66.60135622,62.027670400000005
526,1.0,0.0,1.0,113.22860990000001,128.0522414,260.3891374
527,0.0,0.0,0.0,152.7245749,150.0441728,129.0651342
528,0.0,1.0,1.0,506.95623059999997,110.5112707,284.5314272
529,1.0,1.0,0.0,472.62307630000004,115.94434620000001,97.3047614
530,1.0,0.0,1.0,283.2726855,92.39894951,348.5848047
531,1.0,0.0,1.0,446.16321229999994,91.27233872,441.6195845
532,0.0,1.0,1.0,0.453789155,57.91229084,21.582351
533,0.0,0.0,0.0,55.42897127,142.6146689,43.15728933
534,0.0,0.0,0.0,178.8574603,63.74659369,134.79469939999998
535,1.0,1.0,0.0,428.00706619999994,42.02573002,176.85322380000002
536,0.0,1.0,1.0,254.6070202,139.2700037,166.744516
537,0.0,0.0,0.0,310.5183929,70.44700613,223.42562519999998
538,0.0,1.0,1.0,388.2150962,110.18283570000001,217.55654130000002
539,0.0,1.0,1.0,105.34087749999999,42.3780401,61.44681667
540,0.0,0.0,0.0,136.24493669999998,100.9005955,117.00742759999999
541,1.0,1.0,0.0,125.22918290000001,32.6672193,26.74679253
542,0.0,0.0,0.0,298.93543789999995,38.34661102,224.6774484
543,0.0,1.0,1.0,417.39205539999995,46.93929002,196.04807380000003
544,1.0,1.0,0.0,303.6235087,149.3441304,9.818663215
545,0.0,1.0,1.0,8.829980454,62.41265219,33.58161178
546,1.0,1.0,0.0,175.5409501,144.573713,-26.29958598
547,0.0,1.0,1.0,465.67935480000006,42.4475065,216.21269750000002
548,0.0,1.0,1.0,49.64619091,119.19484380000002,70.64241322
549,1.0,1.0,0.0,265.4622046,139.1334104,34.16669762
550,0.0,1.0,1.0,42.66870466,72.60081811,77.62638174
551,0.0,0.0,0.0,355.5441986,120.1573963,268.8415065
552,1.0,0.0,1.0,172.69628400000002,81.69001941,243.83635319999996
553,0.0,0.0,0.0,130.111888,147.9091939,115.167806
554,0.0,1.0,1.0,204.41375380000002,138.94757280000002,183.6805506
555,1.0,1.0,0.0,365.7909485,130.2301191,56.66941259
556,1.0,0.0,1.0,31.89654965,85.10937463,161.1780346
557,0.0,0.0,0.0,249.0286497,117.43417350000001,207.61349109999998
558,0.0,0.0,0.0,176.3281236,136.161869,132.5037764
559,0.0,0.0,0.0,328.6136342,130.80974709999998,258.1661651
560,1.0,0.0,1.0,33.20187531,107.0239534,185.62338730000002
561,0.0,1.0,1.0,120.8354092,85.19284836,120.26162859999998
562,0.0,0.0,0.0,309.3369606,112.8729132,238.35354280000004
563,1.0,1.0,0.0,215.24431260000003,97.26009690000001,45.74416623
564,0.0,1.0,1.0,294.45568280000003,143.3945995,201.2283319
565,0.0,0.0,0.0,265.1761292,118.31471119999999,218.4739768
566,0.0,0.0,0.0,41.67912817,83.31524938,42.48131218
567,1.0,0.0,1.0,228.22177799999997,78.10614716,272.46589950000003
568,0.0,1.0,1.0,258.104997,61.32184888,127.6242283
569,1.0,1.0,0.0,351.03715389999996,30.88514137,139.6868007
570,1.0,1.0,0.0,283.2636233,120.29512369999999,12.746185
571,1.0,1.0,0.0,128.64133590000003,124.32728300000001,-13.46429614
572,1.0,1.0,0.0,485.7316071,123.6808703,118.08321809999998
573,0.0,1.0,1.0,123.18866100000001,90.29490102,86.93920607
574,0.0,0.0,0.0,141.0635622,88.62773175,133.5474468
575,0.0,1.0,1.0,373.0057577,114.21957320000001,224.17768790000002
576,0.0,0.0,0.0,499.33181260000003,136.49206769999998,374.39148739999996
577,1.0,0.0,1.0,18.06144694,73.93884652,138.6711458
578,1.0,1.0,0.0,54.17079476,101.439913,-54.62801013
579,1.0,1.0,0.0,491.1117616,140.9273666,103.551845
580,0.0,1.0,1.0,209.4477461,53.30869027,116.4588492
581,0.0,1.0,1.0,188.22561919999998,99.20275522,135.664491
582,0.0,1.0,1.0,262.7852711,118.5598963,185.1543968
583,0.0,0.0,0.0,271.8632105,91.88812997,224.193573
584,1.0,1.0,0.0,102.1367953,99.76988278,5.833420597999999
585,1.0,1.0,0.0,318.69066380000004,45.40865833,82.39848748
586,1.0,0.0,1.0,339.2755126,68.1426287,330.0361182
587,0.0,1.0,1.0,448.55113430000006,42.15054394,208.30187890000002
588,1.0,0.0,1.0,105.9276187,102.8221959,214.4215009
589,1.0,1.0,0.0,105.43661589999999,148.2426628,-75.67619188
590,0.0,1.0,1.0,380.5524401,108.8258905,203.3458647
591,0.0,0.0,0.0,494.997142,132.5114962,352.07847660000004
592,1.0,0.0,1.0,202.82716159999998,81.89682094,250.4608107
593,1.0,0.0,1.0,247.4089614,128.8718707,339.10137710000004
594,0.0,0.0,0.0,396.0985521,123.7057943,284.1040258
595,0.0,1.0,1.0,131.11359270000003,59.969834999999996,81.90647345
596,0.0,0.0,0.0,412.9855332,51.83408516,321.1486648
597,1.0,0.0,1.0,1.684938841,73.7150585,111.079594
598,1.0,0.0,1.0,98.14428866,82.35678135,171.3331568
599,1.0,1.0,0.0,328.7552835,99.59240148,84.92791048
600,0.0,0.0,0.0,432.54895419999997,71.65649099,328.1578313
601,0.0,0.0,0.0,111.9835233,136.7070709,87.46219348
602,1.0,0.0,1.0,467.4102699,95.96143632,476.6598114
603,1.0,1.0,0.0,450.5434145,50.17521432,171.7387994
604,1.0,0.0,1.0,48.26242777,62.11351056,118.3753521
605,0.0,1.0,1.0,255.91360869999997,60.51834237,146.5227332
606,0.0,0.0,0.0,249.92297620000002,95.1563527,205.0147378
607,1.0,1.0,0.0,140.1310861,142.1346693,-48.32752456
608,1.0,1.0,0.0,278.3645075,73.10807454,82.39985417
609,1.0,0.0,1.0,275.5840016,38.75290838,277.5456836
610,0.0,0.0,0.0,306.56676969999995,70.27933644,238.57055359999998
611,1.0,0.0,1.0,20.34985405,128.14941720000002,202.59836030000002
612,1.0,0.0,1.0,442.0908574,58.58642755,389.31989389999995
613,0.0,0.0,0.0,301.8818122,132.7877216,245.8214867
614,0.0,1.0,1.0,357.4413937,144.77595680000002,225.08646119999997
615,0.0,1.0,1.0,109.54255069999999,43.54813949,66.08475627
616,1.0,1.0,0.0,152.9629229,35.26007058,33.73548897
617,0.0,1.0,1.0,298.1199817,117.3224081,176.13587809999999
618,1.0,0.0,1.0,322.3809637,111.6766108,376.8040533
619,1.0,0.0,1.0,367.2855078,109.8952446,425.96514249999996
620,0.0,0.0,0.0,248.05632709999998,45.04899210000001,212.0952439
621,0.0,1.0,1.0,205.8916385,53.00737049,124.4190663
622,1.0,0.0,1.0,506.35838960000007,50.81042528,422.4575131
623,0.0,0.0,0.0,83.0493041,69.73383931,65.78437873
624,0.0,1.0,1.0,125.24449840000001,132.4194082,106.1542685
625,0.0,0.0,0.0,288.3644358,123.67949159999999,226.73212009999997
626,0.0,0.0,0.0,115.84896979999999,79.8436105,85.10215008
627,1.0,0.0,1.0,450.9466402,55.76776899,389.91933639999996
628,1.0,0.0,1.0,157.8009714,149.4849342,312.1053905
629,0.0,0.0,0.0,255.2489793,110.41778529999999,213.5794039
630,0.0,0.0,0.0,454.7122874,109.66867179999998,345.464134
631,0.0,1.0,1.0,84.70044109,98.22293499999999,105.0126547
632,1.0,1.0,0.0,55.39133012,125.53074140000001,-53.30737571
633,0.0,0.0,0.0,438.0188013,53.95072928,309.16475410000004
634,0.0,1.0,1.0,356.42525839999996,62.82013032,172.5822375
635,0.0,1.0,1.0,352.7239747,29.42768295,170.57174030000002
636,0.0,0.0,0.0,292.8539701,90.2272211,234.84034
637,1.0,0.0,1.0,408.26145069999995,114.8706351,463.55432419999994
638,1.0,0.0,1.0,33.4416585,107.66572990000002,188.73057509999998
639,1.0,0.0,1.0,346.5239035,86.65452772,369.9105295
640,0.0,0.0,0.0,473.03355489999996,113.5676215,345.2160639
641,0.0,0.0,0.0,468.8600455,126.69394399999999,337.39859069999994
642,1.0,0.0,1.0,250.68004879999998,43.66678495,234.99901659999998
643,0.0,1.0,1.0,133.9479188,148.9605448,124.67566599999999
644,1.0,1.0,0.0,382.10943189999995,68.88843568,113.6207227
645,1.0,1.0,0.0,159.2562294,38.34445126,40.71182569
646,0.0,1.0,1.0,491.3081713,145.7819665,293.3471894
647,1.0,0.0,1.0,58.67536907,122.10931310000001,194.097281
648,1.0,1.0,0.0,346.80966800000004,119.174231,70.54363292
649,0.0,1.0,1.0,345.1258704,69.65944108,190.0817642
650,0.0,0.0,0.0,62.87377488,146.3767167,46.89304229
651,0.0,1.0,1.0,445.0485848,58.42474889,235.52326340000002
652,1.0,1.0,0.0,197.8036641,113.77794159999999,-16.0223826
653,0.0,1.0,1.0,504.12527620000003,140.3234004,287.1238531
654,1.0,0.0,1.0,377.7310307,50.44247975,345.4860846
655,0.0,1.0,1.0,189.0648731,81.62466544,133.6410738
656,1.0,0.0,1.0,16.97359698,127.46169579999999,175.39655530000002
657,1.0,0.0,1.0,292.67817660000003,47.64254282,271.45090739999995
658,0.0,0.0,0.0,207.134315,53.18875933,154.48031819999997
659,1.0,1.0,0.0,330.44480319999997,136.00671830000002,51.64776171
660,1.0,0.0,1.0,80.74247293,66.07973323,154.84663500000002
661,1.0,1.0,0.0,358.04060269999997,29.51561227,132.1808335
662,0.0,1.0,1.0,473.4810664,56.70321791,249.8863316
663,1.0,0.0,1.0,423.2993472,113.4734179,435.2375924
664,0.0,0.0,0.0,10.50875711,86.85088536,19.99228382
665,1.0,0.0,1.0,278.14688639999997,39.90319775,267.6171275
666,0.0,1.0,1.0,332.2987807,70.11584305,199.5628355
667,0.0,0.0,0.0,113.37834769999999,134.51989939999999,80.10863544
668,1.0,1.0,0.0,40.85656956,86.99141750000001,-30.10706102
669,0.0,0.0,0.0,250.91630460000002,139.1098482,187.0093284
670,1.0,1.0,0.0,83.99570531,124.7524142,-60.90096073
671,1.0,0.0,1.0,91.00958724,71.42845341,175.1273298
672,0.0,1.0,1.0,317.4516075,44.75134432,148.7973814
673,0.0,1.0,1.0,390.2690232,69.55986807,206.2082862
674,1.0,1.0,0.0,410.2583067,54.94714743,146.8059986
675,0.0,0.0,0.0,142.9968365,122.4754976,108.68231850000001
676,1.0,1.0,0.0,183.2982247,65.1804762,49.95586814
677,1.0,0.0,1.0,285.0983186,144.4021366,378.7074899
678,0.0,1.0,1.0,6.240900496,129.8027852,85.99789015
679,0.0,0.0,0.0,13.24011013,62.89818987,16.75129572
680,1.0,1.0,0.0,434.8859704,31.8240693,162.071133
681,1.0,0.0,1.0,118.5170728,33.32908151,135.0151188
682,0.0,0.0,0.0,126.47682730000001,30.76832187,97.84775361
683,0.0,0.0,0.0,433.0258454,104.95570409999999,306.38030430000003
684,0.0,0.0,0.0,503.1745945,111.540002,360.5474846
685,1.0,1.0,0.0,438.2271409,121.97770420000002,90.06793845
686,0.0,0.0,0.0,413.86838589999996,145.8914124,293.4498522
687,0.0,0.0,0.0,345.22679389999996,76.39913549,262.5890461
688,1.0,0.0,1.0,315.6193786,70.48985282,306.52678030000004
689,0.0,1.0,1.0,477.434188,129.9108733,276.5100849
690,0.0,0.0,0.0,286.89897030000003,89.71786594,206.0817937
691,1.0,1.0,0.0,479.6863281,118.5715561,121.11078540000001
692,1.0,0.0,1.0,315.88232430000005,65.7896365,322.2045027
693,0.0,0.0,0.0,159.72591450000002,34.97842734,127.2087182
694,0.0,0.0,0.0,45.30361585,150.0507737,44.59427464
695,1.0,0.0,1.0,343.6890311,133.127194,404.4231909
696,0.0,0.0,0.0,119.12498400000001,51.56130369,93.18959533
697,0.0,0.0,0.0,38.25649635,54.65346461,31.93943194
698,1.0,1.0,0.0,196.9790858,98.98240701,33.33310258
699,1.0,1.0,0.0,297.60189249999996,110.66833989999999,45.53657452
700,1.0,0.0,1.0,472.7945698,72.79899896,438.5259472
701,1.0,1.0,0.0,447.7301534,65.82506359,141.1007175
702,0.0,0.0,0.0,281.6196132,123.20668810000001,204.424514
703,1.0,0.0,1.0,26.95407798,42.5048787,73.3414817
704,1.0,1.0,0.0,484.22127750000004,33.90722231,188.6801175
705,1.0,0.0,1.0,51.28745712,145.39943069999998,228.5835536
706,0.0,1.0,1.0,244.30848849999998,75.96057878,162.4167306
707,0.0,0.0,0.0,125.6978303,58.95812362,123.2808344
708,1.0,0.0,1.0,438.7998669,53.38130927,384.060076
709,0.0,1.0,1.0,323.337357,32.64941072,167.7579588
710,1.0,0.0,1.0,217.2106579,31.03072679,207.97449319999998
711,0.0,1.0,1.0,493.4039973999999,77.61521674,254.648849
712,1.0,1.0,0.0,302.09048210000003,88.98194157,53.47153512
713,1.0,1.0,0.0,176.7628191,93.4260014,9.473007204
714,1.0,1.0,0.0,290.1185392,143.9049451,35.51552604
715,1.0,0.0,1.0,403.71250469999995,69.42566142,367.3006102
716,1.0,1.0,0.0,39.09271118,43.11449425,21.57919246
717,0.0,0.0,0.0,165.9263635,55.30879661,122.74080659999998
718,0.0,1.0,1.0,88.01293455,117.3680751,99.41317344
719,1.0,1.0,0.0,33.38813941,47.68468636,15.51167818
720,1.0,1.0,0.0,388.30084680000004,139.94624240000002,65.37708486
721,0.0,1.0,1.0,147.4702378,92.8229796,135.9158853
722,0.0,1.0,1.0,87.53063892,138.7664238,102.1227553
723,0.0,0.0,0.0,122.1721564,133.67702659999998,116.34221399999998
724,0.0,0.0,0.0,227.426373,96.72952823,168.7811948
725,0.0,0.0,0.0,306.889713,60.122499,250.87248259999998
726,0.0,0.0,0.0,352.1846193,115.23297050000001,278.3793498
727,0.0,1.0,1.0,476.7704239,99.44794993,244.1952426
728,1.0,1.0,0.0,66.59569205,115.1313926,-19.52699367
729,1.0,0.0,1.0,385.9936538,87.05742132,376.1777243
730,1.0,0.0,1.0,506.3326772,41.57546019,408.81005739999995
731,1.0,0.0,1.0,116.5547878,58.83458847,153.0281778
732,1.0,0.0,1.0,432.961235,92.60633058,432.08605989999995
733,0.0,1.0,1.0,370.4758461,89.47420219,192.9136406
734,1.0,1.0,0.0,496.2118892,90.26085834,153.2606552
735,1.0,1.0,0.0,486.36113430000006,55.42914988,163.0765609
736,1.0,1.0,0.0,171.25288730000003,66.75388722,40.95857321
737,0.0,1.0,1.0,311.0730014,66.50692716,157.99656000000002
738,0.0,1.0,1.0,8.917672247,115.25897659999998,88.45655374
739,1.0,1.0,0.0,203.7961805,108.96659450000001,21.68935549
740,0.0,0.0,0.0,340.6630915,36.93361093,239.9843762
741,1.0,0.0,1.0,374.32751099999996,138.11022930000001,458.34729780000004
742,0.0,1.0,1.0,445.07622019999997,67.46931606,234.48520159999998
743,0.0,1.0,1.0,135.5068556,30.55062035,72.85343856
744,0.0,0.0,0.0,214.08057000000002,133.5236458,185.32681019999998
745,1.0,1.0,0.0,505.5766662,72.82634231,173.8573551
746,0.0,1.0,1.0,346.1314215,95.2637955,215.7985504
747,1.0,0.0,1.0,2.316582682,94.00364144,119.71319150000001
748,1.0,1.0,0.0,128.4631436,146.9462439,-36.99862588
749,1.0,1.0,0.0,6.117611701,97.66284973,-44.99921944
750,0.0,0.0,0.0,130.67535379999998,104.98348020000002,98.97075549
751,1.0,1.0,0.0,256.3617418,99.74976027,39.01763452
752,1.0,1.0,0.0,4.398001999,109.3995749,-72.45269779
753,1.0,0.0,1.0,441.816412,90.73114464,428.55657930000007
754,0.0,1.0,1.0,85.78153408,87.21989967,90.62427904
755,0.0,1.0,1.0,395.5411019,88.13660395,226.2080713
756,1.0,0.0,1.0,478.4017096,146.2523077,545.3421873
757,0.0,0.0,0.0,458.9359158,56.19121481,355.82770120000004
758,0.0,0.0,0.0,204.58779919999998,36.01671414,145.2069118
759,0.0,0.0,0.0,8.361711595,86.20986967,42.3092179
760,0.0,1.0,1.0,295.6974496,87.7256304,182.104632
761,0.0,1.0,1.0,372.16983010000007,129.3146624,219.0623324
762,1.0,1.0,0.0,24.43353097,146.51958280000002,-81.70292113
763,1.0,0.0,1.0,58.74168985,132.509775,226.97439680000002
764,1.0,1.0,0.0,27.96879092,113.07371599999999,-65.24603869
765,1.0,0.0,1.0,438.01206119999995,83.82174938,431.92676140000003
766,0.0,0.0,0.0,131.1592157,56.71926328,93.19424708
767,0.0,1.0,1.0,141.23007080000002,110.89269820000001,122.60585970000001
768,0.0,0.0,0.0,353.6652554,128.1524513,264.6520471
769,1.0,0.0,1.0,214.8132525,149.8489173,345.32331039999997
770,1.0,1.0,0.0,476.37095700000003,89.97233344,130.4666827
771,0.0,1.0,1.0,25.82037425,103.47247259999999,74.42777908
772,0.0,1.0,1.0,357.747196,85.73165062,187.9588793
773,1.0,0.0,1.0,394.321484,94.82903582,392.3128558
774,1.0,0.0,1.0,413.15744680000006,35.78471371,339.5038941
775,0.0,0.0,0.0,175.4106866,132.551637,137.88366059999998
776,1.0,0.0,1.0,474.21478909999996,103.66237120000001,462.0624249
777,1.0,0.0,1.0,258.5053582,73.87926759,289.4447042
778,1.0,0.0,1.0,147.9050388,137.5902668,276.9164031
779,0.0,0.0,0.0,207.25905749999998,47.46803849,181.6642947
780,0.0,0.0,0.0,200.1955709,91.63223338,174.0019515
781,1.0,1.0,0.0,380.26781969999996,29.50408429,140.2469987
782,0.0,0.0,0.0,501.1995232,47.99231743,366.0620919
783,0.0,0.0,0.0,161.7832779,130.76601589999999,127.56967479999999
784,1.0,1.0,0.0,108.7627017,132.4251957,-41.37198685
785,1.0,1.0,0.0,2.429539326,108.2987245,-70.57597322
786,1.0,0.0,1.0,214.2631516,86.89924298,278.10958439999996
787,0.0,0.0,0.0,242.7358981,81.10139679,189.929114
788,1.0,0.0,1.0,263.7709197,78.08420854,317.0533305
789,1.0,0.0,1.0,438.5398574,57.86970731,402.07457969999996
790,1.0,1.0,0.0,43.92097536,149.33558180000003,-73.64141869
791,1.0,1.0,0.0,302.9621816,33.94078645,127.12918710000001
792,0.0,0.0,0.0,344.7413785,121.4486904,262.6135807
793,0.0,1.0,1.0,283.582179,33.33397561,141.42731519999998
794,0.0,0.0,0.0,280.62426969999996,124.7047519,235.5944656
795,1.0,0.0,1.0,275.8290642,98.90427129,340.29779460000003
796,0.0,0.0,0.0,381.75370319999996,45.61662874,293.9886025
797,0.0,0.0,0.0,423.32955710000005,45.41430211,334.4398963
798,1.0,1.0,0.0,436.4653454,109.02768219999999,105.1244419
799,0.0,0.0,0.0,36.73090447,109.534329,55.13565872
800,0.0,1.0,1.0,462.8300592,53.05187293,235.1907074
801,1.0,1.0,0.0,350.1330162,105.3342135,81.60133297
802,0.0,0.0,0.0,261.4470237,54.45872879,201.7412399
803,1.0,1.0,0.0,283.7730289,37.47330747,108.1658017
804,1.0,1.0,0.0,150.5906455,83.17034305,-12.29960783
805,0.0,0.0,0.0,396.4898753,58.26443996,293.2938862
806,1.0,0.0,1.0,301.2149653,105.8515033,352.517565
807,0.0,0.0,0.0,333.0317681,75.19133589,245.59611669999998
808,0.0,1.0,1.0,92.2278288,79.01416541,91.7631777
809,0.0,1.0,1.0,14.28851833,90.02475565,69.65238659999999
810,0.0,0.0,0.0,341.14540719999997,70.84581728,270.3848995
811,1.0,1.0,0.0,325.16186380000005,110.5872517,76.87621768
812,0.0,1.0,1.0,434.8513313,45.69485208,201.08218
813,0.0,1.0,1.0,2.18418077,103.3615364,78.08562014
814,1.0,1.0,0.0,93.99586977,142.04133180000002,-37.03228268
815,0.0,1.0,1.0,107.1502469,52.64693637,61.24128209
816,0.0,0.0,0.0,297.9406815,60.05062831,221.7513472
817,0.0,1.0,1.0,139.0412449,145.8203691,146.1002029
818,0.0,1.0,1.0,352.5176744,140.89189140000002,238.138099
819,0.0,0.0,0.0,168.6989869,96.69616193,128.2145794
820,0.0,0.0,0.0,269.7279354,93.98178653,216.61280109999998
821,1.0,1.0,0.0,85.87833051,36.37347895,-2.504494604
822,1.0,1.0,0.0,220.65152220000002,62.12100429,36.99042961
823,1.0,0.0,1.0,336.05013460000004,102.79111359999999,397.717198
824,0.0,0.0,0.0,141.4324694,103.4987036,131.7957593
825,0.0,1.0,1.0,232.54779019999998,131.2436879,159.904807
826,1.0,0.0,1.0,398.5292456,99.97084935,417.663734
827,1.0,0.0,1.0,411.1249667,50.695757799999996,357.41935689999997
828,1.0,1.0,0.0,430.3155257,107.24780109999999,133.3036041
829,0.0,0.0,0.0,127.3305828,83.36439665,116.94482430000001
830,0.0,0.0,0.0,29.747584399999997,60.56727701,34.97365392
831,1.0,0.0,1.0,460.11228339999997,57.72964322,402.221721
832,1.0,0.0,1.0,505.4140383,48.45508225,426.1016947
833,1.0,0.0,1.0,453.98264989999996,148.0523814,531.2051129
834,0.0,1.0,1.0,211.4258523,150.8843503,168.99162080000002
835,1.0,1.0,0.0,163.99603369999997,149.6390267,-36.69861038
